nid,title,email,phone,address,website,location,budget,rating,opening_hour,closing_hour,treatments
533,H\,sales-harris-riverview@tauzia.com,+(62 361) 76 10 07,"Jl. Raya Kuta, No. 62A, Kuta, Bali",http://riverview-bali.harrishotels.com/Spa/,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage
535,Callego Massage & Spa,Info@callegomassagespa.com,+(62 361) 2022233,"Jln. Raya Padang Luwih No.143C Dalung, North Kuta, Bali",http://www.callegomassagespa.com/,Canggu,1,3,10:00am,6:00pm,Facial; Female Masseuse; Hairdresser; Male Masseuse; Manicure Pedicure; Reflexology
536,Coco Rico Spa,info@gaiada.com,+(62 361) 77 79 97,"Jln. Pratama 87E, Tanjung Benoa, Nusa Dua, Bali",https://plus.google.com/110429319098441064099/about,Nusa Dua,2,3,10:00am,6:00pm,Female Masseuse; Massage
537,Cempaka Spa,villas@cempakabelimbing.com,+(62 361) 745 11 79,"Br. Suradadi, Belimbing, Pupuan,Tabanan, Bali",http://www.cempakabelimbing.com/menu/facilities/,Tabanan,2,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
538,Kailasha Spa,info@gaiada.com,+(62 361) 73 74 98,"Jalan Kalanganyar Sudimara, Tabanan, Bali",http://www.villakailasha.com/the-details/spa.html,Tabanan,2,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure
539,Spa at Anema Villas,info@gaiada.com,+(62 361) 75 55 48,"Jl. Sri Kresna Legian, Bali",https://www.gaiada.com/,Legian,2,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
540,Maha Dewi Spa,info@mahagirivillasdreamland.com,+(62 361) 848 12 23,"Jl. Kahuripan, Ungasan, Bali",http://www.mahagirivillasdreamland.com,Ungasan,3,3,10:00am,6:00pm,Aromatherapy; Facial; Female Masseuse; Massage; Reflexology
541,Puri Bendesa Spa,info@balipuribendesavillas.com,+(62 361) 895 30 10,"Jl. Toyaning, Br. Wnagiri, Ungasan, Bali",https://www.gaiada.com/,Ungasan,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
543,Asri Jewel Spa,info@asrijewel.com,+(62 361) 848 20 00,"Jl. Goa Gong, Jimbaran, Bali",http://www.asrijewel.com/,Jimbaran,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure
545,Disana Spa,info@villadisana.com,+(62 817) 475 12 35,"Jalan Abang, Jemeluk Bay, Amed, Bali",http://www.villadisana.com/english/spa-amed-bali-private.html,Amed,2,3,10:00am,6:00pm,Aromatherapy; Facial; Female Masseuse; Massage; Reflexology
547,Moonlight Spa,info@gaiada.com,+(62 361) 73 74 98,"Jl Labuan Sait, The Bukit, Uluwatu, Bali",http://www.villamoonlight.com/the-details/spa.html,Uluwatu,3,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Reflexology
548,Pantai Wellness Spa,info@gaia-oasis.com,+(62 362) 343 63 05,"Jalan Raya Singaraja-Amlapura, Dusun Tegal Sumaga, Tejakula, Singaraja, Bali",http://www.gaia-oasis.com/,Tejakula,2,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Facial; Reflexology
549,Bali Samadhi Spa,info@ciliemas.com,+(62) 87 86 24 56 739 / +(62) 819 34 34 88 80,"Jalan Pantai Segara, Tejakula, Bali",http://www.ciliemas.com,Tejakula,2,3,10:00am,6:00pm,Female Masseuse; Massage
550,Wellness Oasis,info@bali-tauchreise.de,+(62 362) 343 63 32,"Desa Penuktukan, Tejakula, Bali",http://www.bali-tauchreise.de/en/wellness/,Tejakula,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Reflexology
552,Mimpi Spa,info@mimpibali.com,+(62) 81 338 579 595,"Air Sanih, Tejakula, Bali",https://www.gaiada.com/,Tejakula,3,3,10:00am,6:00pm,Female Masseuse; Massage
553,Aneka Bagus Spa,info@anekabagushotel.com,+(62 362) 947 98,"Pemuteran Village, Gerokgak, Buleleng, North West Bali",http://www.anekabagushotel.com,Buleleng,2,3,10:00am,6:00pm,Female Masseuse; Massage
554,Naya Spa,nayagawana@gmail.com,+(62 362) 945 98,"West Bali National Park, Banyuwedang, Buleleng, Bali",http://www.nayaresorts.com/spa.html,Buleleng,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology
555,Taman Sari Bali Spa,reservation@tamansaribali.com,+(62 362) 932 64 / +(62 362) 947 55,"Pemuteran, Gerokgak, Buleleng, Bali",http://www.tamansaribali.com/,Buleleng,3,3,10:00am,6:00pm,Female Masseuse; Massage
556,Abasan Rainforest Spa,info@gaia-oasis.com,+(62 362) 343 63 05,"Jl. Raya Singaraja-Amlapura, Dusun Tegal Sumaga, Tejakula, Singaraja Bali",http://www.gaia-oasis.com/,Canggu,1,2,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure
558,Sunset Coin Spa,delaybagus@gmail.com,+(62) 812 364 079 9,"Sandy Bay – Sunset Beach Lembongan island, Bali",https://www.gaiada.com/,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
559,Lulur Day Spa,lulurspa@batukaranglembongan.com,+(62 366) 559 63 76,"Batu Karang Lembongan Resort & Day Spa, Lembongan Island, Bali",http://lulurspalembongan.com/,Nusa Dua,4,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
560,Spa Uluwatu,bali@ihg.com,+(62 361) 70 18 88,"Jl. Uluwatu 45, Jimbaran Bali",http://bali.intercontinental.com/spa-uluwatu,Uluwatu,5,5,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure
563,Rigils Spa,info@gaiada.com,+(62) 878 61 634 747,"Tamarind Beach, Nusa Lembongan, Bali",https://www.gaiada.com/,Nusa Dua,2,3,10:00am,6:00pm,Female Masseuse; Massage
564,Ayurvedic Spa,info@pranavedabali.com,,Jl. Arcana Bondalem Tejakula-Buleleng Bali,http://www.pranavedabali.com/,Tejakula,3,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage
565,Bondalem Beach Club,bondalembc@gmail.com,+(62 362) 343 64 15,"Jl. Arcana, Bondalem, Tejakula, Bali",http://www.bondalembeachclub.com,Tejakula,2,3,10:00am,6:00pm,Female Masseuse; Massage
566,Alam Nusa Spa,info@gaiada.com,+(62 81) 916 62 63 36,"Sanghyang Bay, Nusa Lembongan, Bali",https://www.gaiada.com/,Nusa Lembongan,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
567,Indiana Kenanga Spa,indianakenangavillas@gmail.com,+(62 828) 970 843 67,"Jl. Jungut Balu Beach 56, Nusa Lembongan, Bali",http://www.indiana-kenanga-villas.com/,Nusa Dua,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
568,Dream Beach Kubu Spa,info@gaiada.com,+(62 81) 239 837 72,"Lembongan Island, Bali",https://www.dreambeachcottages.com,Nusa Dua,2,3,10:00am,6:00pm,Aromatherapy; Facial; Female Masseuse; Massage; Reflexology
569,Bhanuswari Spa,info@bhanuswariubud.com,+(62 361) 94 78 31,"Jl. Tengkulak Ubud Kemenuh, Sukawati, Bali",http://www.bhanuswariubud.com/,Ubud,2,3,10:00am,6:00pm,Aromatherapy; Facial; Female Masseuse; Massage; Reflexology
570,Day Spa,reservations@imaj.com.au,+(62) 822 3665 5580,"Tamarind Bay, Nusa Lembongan, Bali",http://www.imajproperties.com.au/,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Reflexology
571,Bali Diamond Spa,info@balidiamondvillas.com,+(62 361) 94 27 32,"Jl. Pantai Keramas, Gianyar, Bali",http://www.balidiamondvillas.com/,Sukawati,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure
572,Fourteen Roses Spa,info@gaiada.com,+(62 361) 75 20 78,"Jl. Legian 153 Kuta, Bali",http://www.fourteenroseslegian.com/spa.html,Legian,1,3,10:00am,6:00pm,Female Masseuse; Massage; Reflexology
575,Semana Spa,info@villasemana.com,+(62 361) 898 71 11,"Banjar Semana, Desa Singakerta, Ubud, Bali",http://www.villasemana.com/spa.php,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
576,The Layar Spa,bookings@thelayar.com,+(62 361) 73 89 06,"Jl. Pangkung Sari 10X, Seminyak, Bali.",http://www.thelayar.com/the-details/spa.html,Seminyak,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial
578,Chavana Spa,reservation@thepatrabali.com,+(62 361) 935 11 61,"Jl. Ir. H Juanda, South Kuta Beach, Kuta, Bali",http://www.thepatrabali.com/balihotels,Tabanan,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
579,Body Tonic Spa,reservation@thelovinabali.com,+(62 362) 343 58 00,"Jalan Mas Lovina, Lovina beach Singaraja, Bali",http://www.thelovinabali.com/spa/,Lovina,3,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure
580,"Star Spa	",reservation@royalsingosarikuta.com,+(62 361) 76 33 18,"Jl. Singosari, Kuta, Bali.",https://royalsingosarikuta.com,Kuta,3,4,10:00am,6:00pm,Female Masseuse; Massage; Facial
581,"Aroma Spa	",therani@dps.centrin.net.id,+(62 361) 75 27 32,"Jl. Kartika Plaza , Kuta, Bali",http://www.baliranihotel.com/our-hotel/the-rani-hotel-spa/spa/aroma-massage-spa.html,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy
582,"Seruni Spa	",serunispa@baliranihotel.com,+(62 361) 75 13 69,"Jl. Kartika Plaza , Kuta, Bali",http://www.baliranihotel.com/our-hotel/bali-rani-hotel/spa/seruni-spa.html,Kuta,3,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Reflexology
583,Siddhartha Spa,hotel@siddhartha-bali.com,+(62 363) 230 34,"Kubu, Karangasem, Bali",http://siddhartha-bali.com/content3.uk/content.php?site=wellness,Amed,3,4,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
584,"Tauch Spa	",dive@tauch-terminal.com,+(62 361) 77 45 04,"Jalan Kubu, Tulamben, Bali",http://www.tulamben.com/spa/spa1.htm,Amed,3,3,10:00am,6:00pm,Aromatherapy; Female Masseuse; Massage; Reflexology
585,"Dewi Kunti Spa	",info@gaiada.com,+(62 361) 97 19 99,"Jalan Raya Kedewatan Banjar Tanggayuda, Ubud, Bali",https://www.gaiada.com/,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage
586,Frangipani Spa,reservation@balirichvillas.com,+(62 361) 73 14 68,"Jl. Mertanadi no. 29, Br. Mertanadi Seminyak, Bali",https://www.balirichvillas.com/,Seminyak,2,3,10:00am,6:00pm,Female Masseuse; Massage; Reflexology; Manicure Pedicure
587,Cinnamon Spa,info@rivavihotels.com,+(62 361) 76 26 26,"Jalan Melasti No.1, Legian Kelod, Kuta, Bali",https://www.gaiada.com/,Kuta,3,3,10:00am,6:00pm,Female Masseuse; Massage
588,Island Spa,info@sunislandboutiquevillas.com,+(62 361) 73 37 79,"Jl. Raya Seminyak No.188, Seminyak, Bali",http://www.sunislandboutiquevillas.com,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy
590,Spa Village,info@gaiada.com,+(62 362) 320 33 / +(62) 813 3852 6692,"Jalan Singaraja-Amlapura,No. 100 Desa Tembok,Tejakula Buleleng, Bali",http://www.spavillageresort.com,Amed,2,3,10:00am,6:00pm,Female Masseuse; Massage
591,"Massage by Ugis	",office@medewisurfhomestay.com,+(62 812) 362 31 82,"Medewi Pesinggahan, Pekutatan Jembrana, Bali",http://www.medewisurfhomestay.com/english/massage-by-ugis/,Jimbaran,2,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage
592,Dajuma Spa,info@dajuma.com,+(62 365) 470 01 18,"Pekutatan, Jembrana, Bali",http://www.dajuma.com/,Jembarana,2,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Reflexology
593,Samudra Spa,info@kelaparetreat.com,+(62 361) 784 22 29,"Jl. Ngurah Rai Road, Pekutatan, Jembrana, Bali",http://www.kelaparetreat.com,Jimbaran,3,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Reflexology
594,"Aneka Spa	",reservation@anekalovinabali.com,+(62 362) 411 21,"Jl. Raya Kalibukbuk, Lovina Beach, North Bali, Bali",http://www.anekalovinabali.com,Lovina,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial
596,Lotus Healing Spa,omshantibali@yahoo.com,+(62) 81 936 525 274,"Jln. Raya Bunutan, Karangasem, Bali",http://www.omshantibali.com,Amed,2,3,10:00am,6:00pm,Female Masseuse; Massage; Meditation; Aromatherapy; Facial; Manicure Pedicure; Reflexology
597,"Boreh Spa	",VILLABOREH@GMAIL.COM,+(62 362) 3303 475,"JL. Singaraja, Desa Sembiran, Tejakula, Bali",http://villaboreh.com/activities/boreh-spa/,Tejakula,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial
598,"Adella Spa	",spa@lavillais.com,+(62 361) 73 91 18,"Jalan Pangkung Sari, Banjar Taman, Seminyak,Kuta, Bali",http://www.lavillais.com/facilities,Seminyak,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure
599,"Damai Sea Spa	",villas@agung-bali-nirwana.com,,"Jl. Segara, Desa Sambirenteng, Tejakula, Bali",http://www.agung-bali-nirwana.com/,Tejakula,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure
600,Chapung Spa,reservation@chapung.com,+62 361 898 9102,"Jl. Raya Sebali Keliki, Ubud, Bali",https://www.chapung.com/,Ubud,3,4,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Waxing; Facial; Manicure Pedicure; Reflexology
601,"Home Made Spa	",info@gaiada.com,+(62 361) 97 28 77,"Monkey Forest, Ubud, Bali",http://kajanebali.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage
602,Kajane Spa,reservation@kajane.com,+(62 361) 97 92 70,"Jalan Cok Rai Pudak, Ubud, Bali",http://kajanebali.com/kajane-yangloni/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage
603,Nian Spa,info@villanian.com,+(62 361) 276 08 03,"Jl. Ir. Sutami, Ubud, Bali",http://www.villanian.com/spa.html,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage
604,Lantana Spa,reservation@parigatahotelsbali.com,+(62 361) 28 62 86,"Jl. Danau Tamblingan 87, Sanur, Bali",http://parigatahotelsbali.com/,Sanur,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
605,Cleo Spa,info@thebidadarivillasandspa.com,+(62 361) 847 55 66,"Jl. Bumbak No. 27 Banjar Anyar Kelod, Kerobokan, Seminyak, Bali",http://www.thebidadarivillasandspa.com,Seminyak,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial
607,"The Uluwatu Spa	",info@gaiada.com,+(62 361) 846 57 77,"Jl. Pintas Siligita 3A Banjar Peminge, Nusa Dua,Bali",http://www.santika.com/id/indonesia/nusa-dua/hotel-santika-siligita-nusa-dua-bali,Nusa Dua,2,3,10:00am,6:00pm,Female Masseuse; Massage
608,"The Grand Bali Spa	",info@thegrandbali.com,+(62 361) 77 66 88,"Kawasan BTDC, Jl. Nusa Dua Selatan No. 8, Bali",http://www.thegrandbali.com,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Reflexology
610,Kriya Spa,bali.grand@hyatt.com,+62361 771234,"Kawasan Wisata Nusa Dua BTDC, Nusa Dua, Bali",https://www.hyatt.com/en-US/spas/Kriya-Spa/home,Nusa Dua,5,5,10:00am,8:00pm,Aromatherapy; Ayuverda; Facial; Female Masseuse; Massage; Reflexology
611,"Bali Tropical Spa	",reservation@balitropic-resort.com,+(62 361) 77 21 30,"Jl. Pratama 34A, P.O. Box. 41 Nusa Dua, Bali",http://www.balitropic-resort.com/,Sanur,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial
612,"The Benoa Spa	",sales@thebenoavillas.com,+(62 361) 77 16 34,"Jl. Pratama 15B, Tanjung Benoa, Nusa Dua, Bali",http://www.thebenoavillas.com/en/facilities.asp,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Reflexology
613,Medewi Cottages Massage,info@gaiada.com,,"Pantai Medewi, Pekutatan, Jembrana, Bali",https://www.gaiada.com/,Jimbaran,2,3,10:00am,6:00pm,Female Masseuse; Massage
614,"Massage @The Puri Shanti	",thepuri.shantivillas@gmail.com,+ (62) 813 383 46 460,"Banjar Samblong, Desa Medewi, Bali",http://thepurishantivillas.com/,Jimbaran,2,3,10:00am,6:00pm,Female Masseuse; Massage
615,Spa The Royal,info@theroyalsantrian.com,+(62 361) 77 81 81,"Jl. Pratama, Tanjung Benoa, Bali",https://www.gaiada.com/,Kuta,3,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage
616,Lucy\,info@balimountainretreat.com,+(62 82) 83 60 26 45,"Banjar Biahan, Wanagiri, Selemadeg, Bali",http://www.balimountainretreat.com/batukara/spa.html,Tabanan,2,3,10:00am,6:00pm,Female Masseuse; Massage
617,"Lilin Spa	",reservations@lilinlovinabeachhotel.com,+(62 362) 416 70,"Jl Singaraja, Seririt, Lovina Beach, Bali",https://www.gaiada.com/,Lovina,3,3,10:00am,6:00pm,Female Masseuse; Massage
618,"Amertha Spa	",info@amerthabalivillas.com,+(62 362) 948 31,"Dusun Pemuteran, Gerokgak, Buleleng,Bali",http://www.amerthabalivillas.com/activities.php,Buleleng,3,3,10:00am,6:00pm,Acupuncture; Ayuverda; Female Masseuse; Massage
619,Mangrove Spa,bliss@themenjangan.com,+(62 362) 947 00,"Jl. Raya Gilimanuk, Singaraja, Buleleng, Bali",http://www.themenjangan.com,Buleleng,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy
621,"Java Spa	",info@gaiada.com,+(62 362) 947 38,"Pemuteran, Gerokgak, Singaraja, Bali",http://pondoksari.com,Buleleng,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
622,Puri Santrian Spa,purisantrian@santrian.com,+(62 361) 28 80 09,"Jl. Cemara 35, Sanur, Bali",http://www.santrian.com/puri/spa/,Sanur,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology; Facial
623,Bali Swiss Spa,reservation@baliswissvilla.com,+(62 361) 798 42 88,"Jl. Dewi Saraswati III No. 88 Seminyak, Bali",http://www.baliswissvilla.com/ourspa.aspx,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Massage
624,"Umalas Wangi Spa	",reservation@umalasresidence.com,+(62 361) 73 75 00,"Jl. Umalas II No. 83, Kerobokan, Kuta, Bali",http://www.umalasresidence.com/facilities/umalas-wangi-spa,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial
625,"Anjali Spa	",info@astaginaresort.com,+(62 361) 474 10 00,"Jl. Werkudara, Kuta, Bali",http://www.astaginaresort.com,Legian,3,3,10:00am,6:00pm,Female Masseuse; Massage
626,"Dara Ayu Spa	",info@daraayuvillas.com,+(62 361) 9000797,"Jl. Raya Buahan No. 88X, Majangan,Ubud, Bali",http://www.daraayuvillas.com/day-spa/,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage
627,"Suly Spa	",info@gaiada.com,+62 361 976185,"Jl Cok Rai Pudak, Ubud, Gianyar, Bali",http://sulyvegetarianresort.com/,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage; Meditation; Manicure Pedicure; Reflexology
628,"Tepi Sawah Spa	",sales@bebektepisawahvillas.com,+62 361 970388,"Jl. Raya Goa Gajah, Br Teges Peliatan, Ubud, Bali",https://www.bebektepisawahvillas.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
631,Acqua Perla Spa,reservation@acquaperlaspa.com,+(62 361) 849 91 89,"No 66, Double Six Beach, Seminyak, Bali",http://www.acquaperlaspa.com,Seminyak,4,5,10:00am,6:00pm,Female Masseuse; Massage; Facial
632,"Koi Spa	",booking@koispabali.com,+(62 361) 70 88 89,"Jl Karang Mas Sejahtera No. 89 Jimbaran, Bali",http://www.koispabali.com/,Jimbaran,3,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Facial
633,"Galangal Spa	",mail@samabe.com,+(62 361) 846 86 33,"Jl Pura Barong-Barong Sawangan, Nusa Dua, Bali",http://www.samabe.com/en/spa/,Nusa Dua,4,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Facial
634,"Ashoka Spa	",reservations@bdr.pphotels.com,+(62 361) 75 24 03,"Jl. Kartika, P.O. Box 2047, Tuban, Bali",https://bdr.pphotels.com,Tabanan,2,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Facial; Manicure Pedicure
635,"Mahagiri Spa	",reservation@mahagirivillassanur.com,+(62 361) 28 39 39,http://www.mahagirivillassanur.com/spa.php,http://www.mahagirivillassanur.com/spa.php,Sanur,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
637,"Munduk Spa	",sales@mundukmodingplantation.com,+(62 362) 700 53 21,"Desa Gobleg, Kec. Banjar, Buleleng, Bali",https://www.mundukmodingplantation.com/Spa-Munduk-Bali,Buleleng,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
638,"Awang Awang Spa	",stay@awangawang.com,+(61 416) 15 06 55,"Jalan Melayang, Ubud, Bali",http://www.awangawang.com/spa,Tabanan,2,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
639,"Puri Asri Spa	",info@puriasrivilla.com,+(62 361) 97 25 50,"Jalan Nyuh Bulan, Nyuh Kuning Village, Ubud, Bali",http://www.puriasrivilla.com/spa.html,Ubud,2,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage
640,"Arathi Spa	",info@purilumbung.com,+(62 362) 701 28 87,"Munduk, Buleleng",http://www.purilumbung.com/facilities/arathi-spa/,Buleleng,2,3,10:00am,6:00pm,Female Masseuse; Massage
641,"Swasti Spa	",hotelswasti@hotmail.com,+62 361 974079,"Nyuh Kuning, Ubud, Bali",https://www.baliswasti.com/,Ubud,2,2,10:00am,6:00pm,Female Masseuse; Massage; Reflexology; Facial
644,"Pondok Ayu Spa	",pondok@pondok.com.au,+(62 361) 28 41 02,"Jl Sekuta, Gang Pudak No. 3, Sanur, Bali",http://www.pondok.com.au/services.php,Sanur,2,3,10:00am,6:00pm,Female Masseuse; Massage
646,Segara Spa,reservation@segaravillage.com,+62 361 288407,"Jalan Segara Ayu, Sanur, Bali",http://www.segaravillage.com,Sanur,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
647,"Klumpu Spa	",reception.klumpu@gmail.com,+(62 81) 12 03 04 02,"Jl. Kesari 16B, Sanur, Bali",http://www.klumpu.com/bali-resort-spa/,Denpasar,2,3,10:00am,6:00pm,Aromatherapy; Facial; Manicure Pedicure; Massage; Reflexology
648,Puri Esthetic Spa,info@hotelpuritempodoeloe.com,+(62 361) 28 65 42,"Jl. Bypass Ngurah Rai 209 Sanur, Bali",http://hotelpuritempodoeloe.com/pages/spa.html,Sanur,3,2,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy
649,Pavilions Spa,info@balipavilions.com,+(62 361) 28 83 81,"Jl Danau Tamblingan No. 76, Sanur, Bali",http://www.thepavilionsresorts.com/bali-spa-pleasures,Sanur,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure
650,"Swari Spa	",info@gaiada.com,+(62 361) 28 85 77,"Jl Hangtuah No. 54, Sanur Beach, Bali",http://www.diwangkarabeachsanur.com,Sanur,2,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Manicure Pedicure; Reflexology
651,"Majapahit Spa	",info@balihomes.com,+(62 361) 73 74 98,"Pabean Beach, Ketewel, Sukawati.Bali",http://www.majapahitbeachvillas.com/quick-facts/spa.html,Sukawati,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
652,"Rei Spa	",info@reiwellness.com,+(62 361) 847 33 20,"Jl. Griya Anyar Br. Kajeng Pemogan, Denpasar, Bali",http://www.reiwellness.com/reispabali.html,Denpasar,3,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Reiki
654,Spa at Amarta Retreat,info@amartaretreat.com,+(62) 811-3997-789,"Banjar Pasut, Desa Tibubiu, Kerambitan, Tabanan - Bali",http://www.amartaretreat.com,Tabanan,2,3,10:00am,6:00pm,Female Masseuse; Massage; Reflexology; Facial
655,"Luku Spa	",info@theluku.com,+(62 361) 83 01 00,"Jl Pantai Nyanyi, Banjar Pasti, Tanah Lot, Tabanan,Bali",http://www.theluku.com/facilities_spa.php,Tabanan,2,3,10:00am,6:00pm,Female Masseuse; Massage
